,sofifa_id,player_url,long_name,player_positions,overall,age,height_cm,weight_kg,club_name,club_jersey_number,nationality_name,pace,shooting,passing,dribbling,defending,physic,power_shot_power,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_face_url,club_logo_url,nation_logo_url,nation_flag_url,position_category
728,204639,https://sofifa.com/player/204639/stefan-savic/220002,Stefan Savić,CB,84,30,187,80,Atlético de Madrid,15.0,Montenegro,64.0,35.0,57.0,58.0,87.0,76.0,43,14,13,14,13,12,,https://cdn.sofifa.net/players/204/639/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/me.png,Defender
729,204638,https://sofifa.com/player/204638/willi-orban/220002,Vilmos Tamás Orban,CB,81,28,186,87,RB Leipzig,4.0,Hungary,49.0,36.0,52.0,55.0,84.0,80.0,37,15,12,15,10,6,,https://cdn.sofifa.net/players/204/638/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/teams/1886/60.png,https://cdn.sofifa.net/flags/hu.png,Defender
730,204485,https://sofifa.com/player/204485/riyad-mahrez/220002,Riyad Mahrez,"RW, RM",86,30,179,67,Manchester City,26.0,Algeria,81.0,79.0,81.0,90.0,38.0,60.0,79,15,9,13,11,6,,https://cdn.sofifa.net/players/204/485/22_120.png,https://cdn.sofifa.net/teams/10/60.png,,https://cdn.sofifa.net/flags/dz.png,Midfielder
731,204472,https://sofifa.com/player/204472/bouna-sarr/220002,Bouna Sarr,"RB, RM",75,29,177,69,FC Bayern München,20.0,France,73.0,70.0,73.0,75.0,68.0,72.0,78,9,15,14,8,12,,https://cdn.sofifa.net/players/204/472/22_120.png,https://cdn.sofifa.net/teams/21/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
732,204399,https://sofifa.com/player/204399/eran-zahavi/220002,Eran Zahavi,ST,80,33,182,71,PSV,7.0,Israel,77.0,82.0,74.0,79.0,39.0,73.0,80,13,12,13,8,16,,https://cdn.sofifa.net/players/204/399/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/il.png,Forward
733,204341,https://sofifa.com/player/204341/luis-carlos-novo-neto/220002,Luís Carlos Novo Neto,CB,77,33,185,73,Sporting CP,13.0,Portugal,65.0,37.0,56.0,57.0,79.0,73.0,42,10,15,13,15,8,,https://cdn.sofifa.net/players/204/341/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Defender
734,204246,https://sofifa.com/player/204246/marcus-bettinelli/220002,Marcus Bettinelli,GK,71,29,194,82,Chelsea,13.0,England,,,,,,,55,71,68,73,73,73,30.0,https://cdn.sofifa.net/players/204/246/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Goalkeeper
735,204233,https://sofifa.com/player/204233/charly-musonda/220002,Charly Musonda Junior,"RM, LM",72,24,173,66,Chelsea,34.0,Belgium,78.0,63.0,69.0,79.0,24.0,37.0,70,6,6,7,8,9,,https://cdn.sofifa.net/players/204/233/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/be.png,Midfielder
736,204082,https://sofifa.com/player/204082/john-brooks/220002,John Anthony Brooks,CB,78,28,193,78,VfL Wolfsburg,25.0,United States,59.0,39.0,59.0,64.0,80.0,76.0,50,8,7,10,9,10,,https://cdn.sofifa.net/players/204/082/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png,Defender
737,204043,https://sofifa.com/player/204043/emir-dilaver/220002,Emir Dilaver,"CB, RB",69,30,184,82,Dinamo Zagreb,66.0,Austria,70.0,52.0,59.0,61.0,68.0,75.0,70,9,15,16,12,10,,https://cdn.sofifa.net/players/204/043/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/at.png,Defender
738,203890,https://sofifa.com/player/203890/sime-vrsaljko/220002,Šime Vrsaljko,"RB, RM",80,29,181,76,Atlético de Madrid,24.0,Croatia,79.0,55.0,73.0,74.0,78.0,77.0,75,15,11,10,10,12,,https://cdn.sofifa.net/players/203/890/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/hr.png,Defender
739,203775,https://sofifa.com/player/203775/loris-karius/220002,Loris Karius,GK,75,28,189,87,Liverpool,22.0,Germany,,,,,,,56,80,68,75,72,79,55.0,https://cdn.sofifa.net/players/203/775/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/de.png,Goalkeeper
740,203574,https://sofifa.com/player/203574/john-stones/220002,John Stones,CB,83,27,188,76,Manchester City,5.0,England,70.0,51.0,71.0,74.0,84.0,78.0,55,7,15,11,10,8,,https://cdn.sofifa.net/players/203/574/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,Defender
741,203551,https://sofifa.com/player/203551/alessandro-florenzi/220002,Alessandro Florenzi,"RB, RWB",81,30,173,67,AC Milan,25.0,Italy,76.0,77.0,79.0,80.0,76.0,62.0,82,9,8,10,11,10,,https://cdn.sofifa.net/players/203/551/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
742,203486,https://sofifa.com/player/203486/thorgan-hazard/220002,Thorgan Hazard,"LM, CF",82,28,175,71,Borussia Dortmund,10.0,Belgium,80.0,76.0,80.0,85.0,52.0,66.0,77,6,9,7,7,8,,https://cdn.sofifa.net/players/203/486/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png,Midfielder
743,203483,https://sofifa.com/player/203483/davy-klaassen/220002,Davy Klaassen,"CAM, CM",79,28,179,70,Ajax,6.0,Netherlands,71.0,80.0,73.0,76.0,72.0,78.0,81,12,6,13,16,10,,https://cdn.sofifa.net/players/203/483/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Midfielder
744,203376,https://sofifa.com/player/203376/virgil-van-dijk/220002,Virgil van Dijk,CB,89,29,193,92,Liverpool,4.0,Netherlands,78.0,60.0,71.0,72.0,91.0,84.0,81,13,10,13,11,11,,https://cdn.sofifa.net/players/203/376/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Defender
745,203263,https://sofifa.com/player/203263/harry-maguire/220002,Harry Maguire,CB,84,28,194,100,Manchester United,5.0,England,50.0,55.0,69.0,70.0,85.0,87.0,75,14,16,9,14,9,,https://cdn.sofifa.net/players/203/263/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,Defender
746,202652,https://sofifa.com/player/202652/raheem-sterling/220002,Raheem Sterling,"LW, RW",88,26,170,69,Manchester City,7.0,England,91.0,82.0,79.0,87.0,45.0,66.0,78,15,12,12,15,9,,https://cdn.sofifa.net/players/202/652/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,Forward
747,202651,https://sofifa.com/player/202651/jesus-joaquin-fernandez-saez/220002,Jesús Joaquín Fernández Sáez de la Torre,RW,82,27,176,70,Sevilla FC,7.0,Spain,76.0,76.0,82.0,85.0,32.0,55.0,78,15,15,9,8,9,,https://cdn.sofifa.net/players/202/651/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
748,202562,https://sofifa.com/player/202562/jerome-roussillon/220002,Jérôme Roussillon,"LB, LM",77,28,175,80,VfL Wolfsburg,15.0,France,88.0,65.0,72.0,78.0,73.0,73.0,75,9,7,13,8,15,,https://cdn.sofifa.net/players/202/562/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
749,202556,https://sofifa.com/player/202556/memphis-depay/220002,Memphis Depay,"CF, LW, CAM",85,27,176,78,FC Barcelona,9.0,Netherlands,82.0,83.0,82.0,84.0,30.0,79.0,87,8,14,6,12,10,,https://cdn.sofifa.net/players/202/556/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Midfielder
750,202371,https://sofifa.com/player/202371/thomas-meunier/220002,Thomas Meunier,"RB, RM",77,29,191,90,Borussia Dortmund,24.0,Belgium,73.0,74.0,72.0,72.0,73.0,80.0,80,8,13,15,6,9,,https://cdn.sofifa.net/players/202/371/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png,Defender
751,202166,https://sofifa.com/player/202166/julian-draxler/220002,Julian Draxler,"CAM, LW, CM",80,27,187,77,Paris Saint-Germain,23.0,Germany,74.0,76.0,80.0,82.0,58.0,66.0,80,11,13,5,13,8,,https://cdn.sofifa.net/players/202/166/22_120.png,https://cdn.sofifa.net/teams/73/60.png,,https://cdn.sofifa.net/flags/de.png,Midfielder
752,202024,https://sofifa.com/player/202024/remo-freuler/220002,Remo Marco Freuler,CM,80,29,180,80,Atalanta,11.0,Switzerland,69.0,71.0,77.0,78.0,75.0,73.0,73,12,8,9,14,13,,https://cdn.sofifa.net/players/202/024/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/ch.png,Midfielder
753,201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/220002,Roberto Firmino Barbosa de Oliveira,CF,85,29,181,76,Liverpool,9.0,Brazil,77.0,78.0,79.0,89.0,59.0,78.0,79,8,11,9,6,10,,https://cdn.sofifa.net/players/201/942/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
754,201535,https://sofifa.com/player/201535/raphael-varane/220002,Raphaël Varane,CB,86,28,191,81,Manchester United,19.0,France,82.0,49.0,64.0,65.0,87.0,82.0,52,11,11,9,5,14,,https://cdn.sofifa.net/players/201/535/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Defender
755,201510,https://sofifa.com/player/201510/layvin-kurzawa/220002,Layvin Kurzawa,LB,76,28,182,74,Paris Saint-Germain,20.0,France,74.0,65.0,72.0,76.0,73.0,72.0,69,14,10,7,9,15,,https://cdn.sofifa.net/players/201/510/22_120.png,https://cdn.sofifa.net/teams/73/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
756,201455,https://sofifa.com/player/201455/geoffrey-kondogbia/220002,Geoffrey Edwin Kondogbia,"CM, CDM",79,28,188,76,Atlético de Madrid,4.0,Central African Republic,68.0,74.0,75.0,77.0,78.0,89.0,86,15,10,10,8,10,,https://cdn.sofifa.net/players/201/455/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/cf.png,Midfielder
757,201400,https://sofifa.com/player/201400/rafael-alcantara/220002,Rafael Alcântara do Nascimento,"CM, CAM",80,28,174,71,Paris Saint-Germain,12.0,Brazil,71.0,75.0,80.0,84.0,69.0,68.0,80,11,6,15,13,7,,https://cdn.sofifa.net/players/201/400/22_120.png,https://cdn.sofifa.net/teams/73/60.png,,https://cdn.sofifa.net/flags/br.png,Midfielder
758,201399,https://sofifa.com/player/201399/mauro-icardi/220002,Mauro Emanuel Icardi Rivero,ST,83,28,181,75,Paris Saint-Germain,9.0,Argentina,69.0,83.0,65.0,77.0,36.0,69.0,85,13,9,5,7,9,,https://cdn.sofifa.net/players/201/399/22_120.png,https://cdn.sofifa.net/teams/73/60.png,,https://cdn.sofifa.net/flags/ar.png,Forward
759,201325,https://sofifa.com/player/201325/ciprian-tatarusanu/220002,Anton Ciprian Tătărușanu,GK,77,35,198,90,AC Milan,1.0,Romania,,,,,,,56,77,74,74,78,78,45.0,https://cdn.sofifa.net/players/201/325/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/ro.png,Goalkeeper
760,201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/220002,Álvaro Borja Morata Martín,ST,83,28,190,84,Juventus,9.0,Spain,82.0,80.0,72.0,81.0,31.0,77.0,80,4,5,4,4,5,,https://cdn.sofifa.net/players/201/153/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,Forward
761,201143,https://sofifa.com/player/201143/aissa-mandi/220002,Aïssa Mandi,CB,80,29,184,78,Villarreal CF,22.0,Algeria,66.0,46.0,74.0,70.0,81.0,74.0,52,15,16,9,10,14,,https://cdn.sofifa.net/players/201/143/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/dz.png,Defender
762,201119,https://sofifa.com/player/201119/ismaily-goncalves-dos-s/220002,Ismaily Gonçalves dos Santos,LB,80,31,177,86,Shakhtar Donetsk,31.0,Brazil,82.0,64.0,74.0,81.0,75.0,75.0,75,8,8,14,11,10,,https://cdn.sofifa.net/players/201/119/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
763,201095,https://sofifa.com/player/201095/agustin-marchesin/220002,Agustín Federico Marchesín,GK,81,33,188,84,FC Porto,1.0,Argentina,,,,,,,57,82,77,76,80,83,54.0,https://cdn.sofifa.net/players/201/095/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/ar.png,Goalkeeper
764,201042,https://sofifa.com/player/201042/djibril-sidibe/220002,Djibril Sidibé,"RB, CB",78,28,182,71,AS Monaco,29.0,France,74.0,62.0,74.0,74.0,74.0,79.0,69,10,16,9,12,7,,https://cdn.sofifa.net/players/201/042/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
765,200888,https://sofifa.com/player/200888/danilo-luis-helio-pereira/220002,Danilo Luís Hélio Pereira,"CDM, CM",81,29,188,83,Paris Saint-Germain,15.0,Portugal,64.0,63.0,71.0,73.0,80.0,86.0,74,9,7,13,14,15,,https://cdn.sofifa.net/players/200/888/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,Midfielder
766,200726,https://sofifa.com/player/200726/benjamin-lecomte/220002,Benjamin Lecomte,GK,79,30,187,78,Atlético de Madrid,1.0,France,,,,,,,58,79,77,77,79,80,42.0,https://cdn.sofifa.net/players/200/726/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/fr.png,Goalkeeper
767,200724,https://sofifa.com/player/200724/jose-ignacio-fernandez-iglesias/220002,José Ignacio Fernández Iglesias,"CB, RB, LB",81,31,180,76,Real Madrid CF,6.0,Spain,78.0,37.0,66.0,69.0,81.0,80.0,54,12,7,10,15,7,,https://cdn.sofifa.net/players/200/724/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
768,200647,https://sofifa.com/player/200647/josip-ilicic/220002,Josip Iličić,"CF, ST",84,33,190,79,Atalanta,72.0,Slovenia,75.0,86.0,84.0,86.0,40.0,67.0,88,13,13,8,12,6,,https://cdn.sofifa.net/players/200/647/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/si.png,Forward
769,200641,https://sofifa.com/player/200641/yevhen-konoplyanka/220002,Yevhen Konoplyanka,"LM, LW",74,31,178,80,Shakhtar Donetsk,70.0,Ukraine,75.0,72.0,68.0,78.0,32.0,66.0,75,5,11,15,9,9,,https://cdn.sofifa.net/players/200/641/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,,https://cdn.sofifa.net/flags/ua.png,Midfielder
770,200610,https://sofifa.com/player/200610/kevin-volland/220002,Kevin Volland,"ST, CF",83,28,179,85,AS Monaco,31.0,Germany,73.0,85.0,79.0,80.0,42.0,86.0,87,8,7,9,7,12,,https://cdn.sofifa.net/players/200/610/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/de.png,Forward
771,200536,https://sofifa.com/player/200536/nico-schulz/220002,Nico Schulz,"LB, LM, LWB",77,28,181,83,Borussia Dortmund,14.0,Germany,86.0,51.0,72.0,73.0,72.0,77.0,65,13,9,15,7,14,,https://cdn.sofifa.net/players/200/536/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/de.png,Defender
772,200454,https://sofifa.com/player/200454/francisco-alcacer-garcia/220002,Francisco Alcácer García,ST,81,27,175,70,Villarreal CF,9.0,Spain,77.0,84.0,69.0,81.0,35.0,61.0,82,12,11,11,10,9,,https://cdn.sofifa.net/players/200/454/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
773,200389,https://sofifa.com/player/200389/jan-oblak/220002,Jan Oblak,GK,91,28,188,87,Atlético de Madrid,13.0,Slovenia,,,,,,,59,87,92,78,90,90,50.0,https://cdn.sofifa.net/players/200/389/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/si.png,Goalkeeper
774,200260,https://sofifa.com/player/200260/steven-berghuis/220002,Steven Berghuis,RW,81,29,182,75,Ajax,23.0,Netherlands,80.0,81.0,82.0,82.0,36.0,66.0,82,9,11,7,7,15,,https://cdn.sofifa.net/players/200/260/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Forward
775,200155,https://sofifa.com/player/200155/hans-vanaken/220002,Hans Vanaken,"CM, CAM",78,28,195,80,Club Brugge KV,20.0,Belgium,47.0,78.0,79.0,75.0,59.0,73.0,75,13,6,9,15,11,,https://cdn.sofifa.net/players/200/155/22_120.png,https://cdn.sofifa.net/teams/231/60.png,,https://cdn.sofifa.net/flags/be.png,Midfielder
776,200145,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/220002,Carlos Henrique Venancio Casimiro,CDM,89,29,185,84,Real Madrid CF,14.0,Brazil,65.0,73.0,76.0,73.0,86.0,90.0,88,13,14,16,12,12,,https://cdn.sofifa.net/players/200/145/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/br.png,Midfielder
777,199909,https://sofifa.com/player/199909/pavao-pervan/220002,Pavao Pervan,GK,74,33,194,92,VfL Wolfsburg,12.0,Austria,,,,,,,52,72,74,69,72,75,30.0,https://cdn.sofifa.net/players/199/909/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/teams/1322/60.png,https://cdn.sofifa.net/flags/at.png,Goalkeeper
778,199792,https://sofifa.com/player/199792/anders-christiansen/220002,Anders Christiansen,"CM, CAM",75,31,175,68,Malmö FF,10.0,Denmark,75.0,72.0,73.0,77.0,65.0,73.0,73,16,6,8,6,9,,https://cdn.sofifa.net/players/199/792/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/dk.png,Midfielder
779,199767,https://sofifa.com/player/199767/marco-van-ginkel/220002,Marco van Ginkel,"CM, CDM",76,28,186,82,PSV,8.0,Netherlands,60.0,76.0,76.0,74.0,70.0,74.0,78,7,11,13,13,14,,https://cdn.sofifa.net/players/199/767/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/nl.png,Midfielder
780,199748,https://sofifa.com/player/199748/jonas-knudsen/220002,Jonas Knudsen,"LB, CB",69,28,187,82,Malmö FF,3.0,Denmark,67.0,44.0,62.0,60.0,66.0,77.0,70,13,13,13,8,15,,https://cdn.sofifa.net/players/199/748/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/dk.png,Defender
781,199574,https://sofifa.com/player/199574/alexandre-letellier/220002,Alexandre Letellier,GK,69,30,193,93,Paris Saint-Germain,60.0,France,,,,,,,47,68,67,62,67,72,38.0,https://cdn.sofifa.net/players/199/574/22_120.png,https://cdn.sofifa.net/teams/73/60.png,,https://cdn.sofifa.net/flags/fr.png,Goalkeeper
782,199564,https://sofifa.com/player/199564/sergio-roberto-carnicer/220002,Sergio Roberto Carnicer,"RB, CM, RM",81,29,178,68,FC Barcelona,20.0,Spain,76.0,63.0,80.0,77.0,76.0,73.0,65,14,16,11,15,10,,https://cdn.sofifa.net/players/199/564/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
783,199556,https://sofifa.com/player/199556/marco-verratti/220002,Marco Verratti,"CM, CAM",87,28,165,60,Paris Saint-Germain,6.0,Italy,64.0,61.0,87.0,91.0,79.0,67.0,60,12,12,15,15,10,,https://cdn.sofifa.net/players/199/556/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,Midfielder
784,199451,https://sofifa.com/player/199451/wissam-ben-yedder/220002,Wissam Ben Yedder,ST,84,30,170,68,AS Monaco,10.0,France,82.0,84.0,77.0,87.0,39.0,70.0,84,6,13,9,7,7,,https://cdn.sofifa.net/players/199/451/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/fr.png,Forward
785,199434,https://sofifa.com/player/199434/dusan-tadic/220002,Dušan Tadić,"LW, CF, CAM",84,32,181,76,Ajax,10.0,Serbia,69.0,81.0,85.0,85.0,43.0,76.0,79,11,11,14,9,16,,https://cdn.sofifa.net/players/199/434/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/rs.png,Midfielder
786,199304,https://sofifa.com/player/199304/danilo-luiz-da-silva/220002,Danilo Luiz da Silva,"RB, LB, CB",81,29,184,78,Juventus,6.0,Brazil,73.0,67.0,73.0,74.0,82.0,79.0,84,14,5,15,14,5,,https://cdn.sofifa.net/players/199/304/22_120.png,https://cdn.sofifa.net/teams/45/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
787,199189,https://sofifa.com/player/199189/ross-barkley/220002,Ross Barkley,"CAM, CM",78,27,189,76,Chelsea,18.0,England,69.0,73.0,77.0,78.0,57.0,72.0,81,9,14,12,6,10,,https://cdn.sofifa.net/players/199/189/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
788,199110,https://sofifa.com/player/199110/luis-muriel/220002,Luis Fernando Muriel Fruto,ST,82,30,179,79,Atalanta,9.0,Colombia,89.0,83.0,74.0,86.0,27.0,67.0,81,8,10,10,14,6,,https://cdn.sofifa.net/players/199/110/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/co.png,Forward
789,198950,https://sofifa.com/player/198950/pablo-sarabia-garcia/220002,Pablo Sarabia García,"RW, CAM",80,29,174,70,Sporting CP,17.0,Spain,72.0,76.0,81.0,82.0,57.0,59.0,75,16,7,15,6,14,,https://cdn.sofifa.net/players/198/950/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
790,198946,https://sofifa.com/player/198946/danilo-dambrosio/220002,Danilo D'Ambrosio,"CB, RB",79,32,180,75,Inter,33.0,Italy,70.0,56.0,67.0,71.0,80.0,79.0,66,9,10,15,13,15,,https://cdn.sofifa.net/players/198/946/22_120.png,https://cdn.sofifa.net/teams/44/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
791,198784,https://sofifa.com/player/198784/alex-oxlade-chamberlain/220002,Alex Oxlade-Chamberlain,CM,79,27,175,70,Liverpool,15.0,England,81.0,74.0,77.0,82.0,67.0,74.0,83,16,9,6,9,9,,https://cdn.sofifa.net/players/198/784/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
792,198640,https://sofifa.com/player/198640/zakaria-labyad/220002,Zakaria Labyad,"CAM, CF",75,28,175,65,Ajax,19.0,Morocco,72.0,75.0,76.0,78.0,36.0,54.0,83,10,10,14,15,11,,https://cdn.sofifa.net/players/198/640/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/ma.png,Midfielder
793,198513,https://sofifa.com/player/198513/claudio-pires-de-morais-ramos/220002,Cláudio Pires de Morais Ramos,GK,74,29,183,78,FC Porto,14.0,Portugal,,,,,,,48,78,72,64,71,75,55.0,https://cdn.sofifa.net/players/198/513/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/pt.png,Goalkeeper
794,198176,https://sofifa.com/player/198176/stefan-de-vrij/220002,Stefan de Vrij,CB,85,29,189,78,Inter,6.0,Netherlands,72.0,41.0,64.0,70.0,87.0,79.0,65,8,10,7,14,13,,https://cdn.sofifa.net/players/198/176/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Defender
795,198118,https://sofifa.com/player/198118/josuha-guilavogui/220002,Josuha Guilavogui,"CDM, CM, CB",77,30,188,77,VfL Wolfsburg,23.0,France,67.0,59.0,65.0,65.0,80.0,78.0,78,14,8,14,10,15,,https://cdn.sofifa.net/players/198/118/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
796,198031,https://sofifa.com/player/198031/sergio-miguel-relvas-de-oliveira/220002,Sérgio Miguel Relvas de Oliveira,CM,80,29,181,78,FC Porto,27.0,Portugal,58.0,79.0,82.0,77.0,72.0,70.0,88,9,9,11,11,10,,https://cdn.sofifa.net/players/198/031/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/pt.png,Midfielder
797,198009,https://sofifa.com/player/198009/mattia-perin/220002,Mattia Perin,GK,80,28,188,77,Juventus,36.0,Italy,,,,,,,53,80,80,71,79,82,57.0,https://cdn.sofifa.net/players/198/009/22_120.png,https://cdn.sofifa.net/teams/45/60.png,,https://cdn.sofifa.net/flags/it.png,Goalkeeper
798,197996,https://sofifa.com/player/197996/eric-larsson/220002,Eric Larsson,RB,70,29,176,72,Malmö FF,2.0,Sweden,65.0,54.0,66.0,65.0,64.0,79.0,67,16,8,6,9,11,,https://cdn.sofifa.net/players/197/996/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Defender
799,197965,https://sofifa.com/player/197965/luis-miguel-afonso-fernandes/220002,Luís Miguel Afonso Fernandes,"CM, RM",81,31,177,72,SL Benfica,21.0,Portugal,75.0,77.0,81.0,82.0,64.0,66.0,76,15,14,9,9,15,,https://cdn.sofifa.net/players/197/965/22_120.png,https://cdn.sofifa.net/teams/234/60.png,,https://cdn.sofifa.net/flags/pt.png,Midfielder
800,197781,https://sofifa.com/player/197781/francisco-roman-alarcon-suarez/220002,Francisco Román Alarcón Suárez,"CAM, CM, LW",82,29,176,79,Real Madrid CF,22.0,Spain,66.0,75.0,80.0,88.0,59.0,59.0,69,10,8,12,15,6,,https://cdn.sofifa.net/players/197/781/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
